YearMonth,Year,Month,Store,Sales,Customers,Sales_per_Customer
2014-11,2014,11,985,222162,19685,11.285852171704343
2014-11,2014,11,986,130755,16816,7.77563035204567
2014-11,2014,11,987,176271,21835,8.072864666819326
2014-11,2014,11,988,117689,17461,6.7401065231086426
2014-11,2014,11,990,174880,14822,11.798677641343948
2014-11,2014,11,991,153222,13937,10.993901126497812
2014-11,2014,11,992,140920,16685,8.445909499550494
2014-11,2014,11,993,199185,18444,10.799446974625894
2014-11,2014,11,994,131431,11899,11.045550046222372
2014-11,2014,11,995,259901,21032,12.357407759604412
2014-11,2014,11,996,174573,17930,9.736363636363636
2014-11,2014,11,997,134875,10538,12.798918200797115
2014-11,2014,11,998,111205,13087,8.497363796133568
2014-11,2014,11,999,247358,16735,14.78087839856588
2014-11,2014,11,1001,152287,16378,9.29826596654048
2014-11,2014,11,1002,159850,18158,8.803282299812755
2014-11,2014,11,1003,181766,18404,9.876439904368615
2014-11,2014,11,1005,159092,23147,6.873115306519203
2014-11,2014,11,1006,177371,23334,7.601397102939916
2014-11,2014,11,1007,191499,21540,8.890389972144847
2014-11,2014,11,1008,144803,18624,7.775075171821306
2014-11,2014,11,1010,245635,21102,11.640365842100275
2014-11,2014,11,1011,203695,23717,8.588565164228191
2014-11,2014,11,1013,104973,11298,9.291290493892724
2014-11,2014,11,1014,328171,35110,9.346938194246654
2014-11,2014,11,1015,160227,12231,13.100073583517291
2014-11,2014,11,1016,152648,13566,11.252248267728143
2014-11,2014,11,1017,189807,25728,7.377448694029851
2014-11,2014,11,1018,313024,34994,8.94507629879408
2014-11,2014,11,1020,229027,27308,8.386809726087593
2014-11,2014,11,1021,225819,26363,8.565755035466374
2014-11,2014,11,1022,193228,21161,9.131326496857426
2014-11,2014,11,1023,169459,16549,10.239833222551212
2014-11,2014,11,1024,162775,20038,8.123315700169677
2014-11,2014,11,1025,188095,21533,8.735197139274602
2014-11,2014,11,1026,254563,30091,8.459772024857932
2014-11,2014,11,1028,132768,14548,9.126202914489964
2014-11,2014,11,1029,149374,19990,7.4724362181090545
2014-11,2014,11,1030,92621,8033,11.53006348811154
2014-11,2014,11,1031,126161,10684,11.808405091725945
2014-11,2014,11,1032,244806,24603,9.950249969515912
2014-11,2014,11,1033,359279,33042,10.873403547000787
2014-11,2014,11,1034,179237,18789,9.53946458033956
2014-11,2014,11,1035,128176,14473,8.856215021073723
2014-11,2014,11,1036,130684,11898,10.983694738611531
2014-11,2014,11,1037,178438,21857,8.163883424074667
2014-11,2014,11,1039,217217,26335,8.248224795898993
2014-11,2014,11,1040,226527,21750,10.415034482758621
2014-11,2014,11,1042,102443,13521,7.576584572147031
2014-11,2014,11,1043,229217,30505,7.514079659072284
2014-11,2014,11,1044,170971,22543,7.584216830058111
2014-11,2014,11,1045,202796,22517,9.006350757205666
2014-11,2014,11,1046,233565,17761,13.150441979618265
2014-11,2014,11,1047,123828,12918,9.585694379934974
2014-11,2014,11,1048,188132,13844,13.589425021670037
2014-11,2014,11,1050,197912,13532,14.625480342890926
2014-11,2014,11,1051,197110,25174,7.829903869071264
2014-11,2014,11,1052,191245,18952,10.091019417475728
2014-11,2014,11,1053,239373,25993,9.209133228176817
2014-11,2014,11,1054,161699,15590,10.371969211032713
2014-11,2014,11,1055,212666,25876,8.21865821610759
2014-11,2014,11,1057,181822,17235,10.549579344357412
2014-11,2014,11,1058,197380,18184,10.854597448306203
2014-11,2014,11,1059,230377,30344,7.5921763775375695
2014-11,2014,11,1060,183867,20672,8.894494969040247
2014-11,2014,11,1061,202594,14781,13.706379811920709
2014-11,2014,11,1062,167145,14798,11.29510744695229
2014-11,2014,11,1063,120729,14173,8.518238904960135
2014-11,2014,11,1064,249109,27359,9.105193903285938
2014-11,2014,11,1066,282928,27905,10.138971510481992
2014-11,2014,11,1068,117718,7910,14.882174462705436
2014-11,2014,11,1069,177530,21138,8.39861860157063
2014-11,2014,11,1070,188496,22693,8.306349975763451
2014-11,2014,11,1071,167637,19372,8.653572166012802
2014-11,2014,11,1072,176263,15888,11.094096173212487
2014-11,2014,11,1073,192839,23565,8.183280288563548
2014-11,2014,11,1074,141946,14506,9.785330208189714
2014-11,2014,11,1075,298665,27667,10.794990421802147
2014-11,2014,11,1076,97510,14257,6.839447289050993
2014-11,2014,11,1077,119743,12770,9.376898981989036
2014-11,2014,11,1078,185613,13418,13.83313459531972
2014-11,2014,11,1079,220193,16918,13.015309138196004
2014-11,2014,11,1081,210776,31464,6.698957538774472
2014-11,2014,11,1082,191047,26937,7.092363663362661
2014-11,2014,11,1083,148052,10125,14.62241975308642
2014-11,2014,11,1084,160506,20121,7.9770389145668705
2014-11,2014,11,1085,194124,18955,10.241308361909786
2014-11,2014,11,1086,164646,17978,9.15819334742463
2014-11,2014,11,1087,167284,16165,10.348530776368698
2014-11,2014,11,1088,135953,12332,11.024408044112876
2014-11,2014,11,1089,256713,24671,10.405455798305702
2014-11,2014,11,1090,174671,20001,8.733113344332784
2014-11,2014,11,1091,230954,18878,12.234029028498782
2014-11,2014,11,1093,226503,22599,10.022700119474313
2014-11,2014,11,1095,138766,18437,7.526495633779899
2014-11,2014,11,1096,152732,16766,9.109626625313133
2014-11,2014,11,1097,327841,73666,4.450370591589064
2014-11,2014,11,1098,144146,18286,7.8828612052936675
2014-11,2014,11,1099,200788,22865,8.78145637437131
2014-11,2014,11,1100,135695,16162,8.39592872169286
2014-11,2014,11,1101,271493,26052,10.421196069399663
2014-11,2014,11,1103,145541,10607,13.721221834637504
2014-11,2014,11,1105,134847,14498,9.301076010484204
2014-11,2014,11,1106,134339,14674,9.154899822815866
2014-11,2014,11,1108,154485,14940,10.340361445783133
2014-11,2014,11,1110,121898,14239,8.560853992555657
2014-11,2014,11,1111,129236,10712,12.064600448095593
2014-11,2014,11,1112,232684,19306,12.052418937117995
2014-11,2014,11,1113,186258,20064,9.283193779904305
2014-11,2014,11,1114,520199,75257,6.912300516895439
2014-11,2014,11,1115,180448,12102,14.91059329036523
2014-12,2014,12,1,161026,18160,8.867070484581498
2014-12,2014,12,2,154420,16041,9.626581883922448
2014-12,2014,12,3,211560,22265,9.501908825510892
2014-12,2014,12,4,296075,38497,7.690859027976206
2014-12,2014,12,5,148855,15172,9.811165304508306
2014-12,2014,12,6,151913,15823,9.600771029513998
2014-12,2014,12,7,265470,25376,10.461459646910466
2014-12,2014,12,8,172696,18902,9.13638768384298
2014-12,2014,12,9,204660,16918,12.097174606927533
2014-12,2014,12,10,160481,16176,9.920932245301682
2014-12,2014,12,11,305486,36324,8.410031934808941
2014-12,2014,12,12,241991,26444,9.151073967629708
2014-12,2014,12,14,162781,17682,9.206028729781698
2014-12,2014,12,15,212009,19276,10.998599294459432
2014-12,2014,12,16,243955,24063,10.138178946930973
2014-12,2014,12,17,207764,22706,9.150180569012596
2014-12,2014,12,18,216506,20784,10.416955350269438
2014-12,2014,12,19,194983,17386,11.214943057632578
2014-12,2014,12,21,164143,14365,11.426592412112774
2014-12,2014,12,23,169318,14111,11.999007866203671
2014-12,2014,12,24,306814,24799,12.372031130287512
2014-12,2014,12,25,307666,41215,7.4649035545311175
2014-12,2014,12,26,213641,16106,13.264683968707313
2014-12,2014,12,27,295570,31669,9.333101771448419
2014-12,2014,12,28,143940,14475,9.944041450777203
2014-12,2014,12,29,239001,19468,12.27660776659133
2014-12,2014,12,30,137394,19158,7.171625430629502
2014-12,2014,12,31,194379,17427,11.153899122051989
2014-12,2014,12,33,242999,22658,10.724644717097714
2014-12,2014,12,34,235466,27492,8.564891604830496
2014-12,2014,12,35,291773,20164,14.469996032533228
2014-12,2014,12,37,224407,22651,9.907156416935235
2014-12,2014,12,38,165738,14480,11.445994475138122
2014-12,2014,12,39,139292,16588,8.397154569568363
2014-12,2014,12,40,140790,19609,7.179866387883115
2014-12,2014,12,42,322743,31378,10.285645994008542
2014-12,2014,12,43,191392,16615,11.51922961179657
2014-12,2014,12,44,157811,17279,9.133109554951096
2014-12,2014,12,45,165388,12286,13.461500895328015
2014-12,2014,12,47,230958,26612,8.67871636855554
2014-12,2014,12,48,112591,11040,10.198460144927536
2014-12,2014,12,49,245677,16234,15.133485277812
2014-12,2014,12,50,129875,10447,12.431798602469609
2014-12,2014,12,53,180373,17530,10.28938961779806
2014-12,2014,12,54,262282,21976,11.934929013469239
2014-12,2014,12,55,156451,17764,8.807194325602342
2014-12,2014,12,56,238192,15716,15.156019343344363
2014-12,2014,12,57,295515,25314,11.67397487556293
2014-12,2014,12,59,165991,15436,10.75349831562581
2014-12,2014,12,60,275470,22041,12.498071775327798
2014-12,2014,12,61,154670,17027,9.083808069536618
2014-12,2014,12,62,186063,19783,9.405196380730931
2014-12,2014,12,63,229727,19538,11.75795884942164
2014-12,2014,12,64,336680,23526,14.31097509138825
2014-12,2014,12,65,178200,13277,13.421706710853355
2014-12,2014,12,66,182890,14781,12.373317096272242
2014-12,2014,12,67,231253,22006,10.508634008906661
2014-12,2014,12,68,276884,37241,7.434923874224645
2014-12,2014,12,69,301472,35395,8.51736120921034
2014-12,2014,12,70,209330,20474,10.224186773468789
2014-12,2014,12,71,278409,21950,12.68378132118451
2014-12,2014,12,73,148714,14424,10.310177481974486
2014-12,2014,12,74,206205,25887,7.965581179742728
2014-12,2014,12,75,200066,18967,10.548109875046134
2014-12,2014,12,77,246178,19380,12.702683178534572
2014-12,2014,12,78,118253,14429,8.195509044285814
2014-12,2014,12,79,165837,15717,10.55144111471655
2014-12,2014,12,80,226691,16853,13.451076959591765
2014-12,2014,12,82,282998,24895,11.367664189596304
2014-12,2014,12,83,117506,9881,11.892116182572614
2014-12,2014,12,84,399707,39846,10.031295487627366
2014-12,2014,12,85,244841,32530,7.526621580079926
2014-12,2014,12,86,135523,16329,8.299528446322494
2014-12,2014,12,87,153054,18098,8.456956569786717
2014-12,2014,12,88,182948,16682,10.966790552691524
2014-12,2014,12,90,249578,29752,8.388612530250068
2014-12,2014,12,91,146144,14737,9.916808034199633
2014-12,2014,12,92,188802,15961,11.828958085333
2014-12,2014,12,93,182938,17136,10.675653594771243
2014-12,2014,12,94,216248,18278,11.831053725790568
2014-12,2014,12,95,227582,23473,9.695479913091637
2014-12,2014,12,96,168074,15908,10.565375911491074
2014-12,2014,12,97,219309,20231,10.840245168306065
2014-12,2014,12,98,170469,13756,12.392337888921197
2014-12,2014,12,101,232814,21889,10.63611859838275
2014-12,2014,12,102,208989,28834,7.24800582645488
2014-12,2014,12,103,142459,12544,11.356744260204081
2014-12,2014,12,104,284961,33938,8.396517178384112
2014-12,2014,12,105,144000,15725,9.157392686804451
2014-12,2014,12,106,262133,24052,10.898594711458507
2014-12,2014,12,107,214748,26823,8.006114155761846
2014-12,2014,12,109,210101,21603,9.725547377679026
2014-12,2014,12,110,141386,16284,8.682510439695406
2014-12,2014,12,111,210523,17306,12.164740552409569
2014-12,2014,12,112,184778,22279,8.293819291709681
2014-12,2014,12,114,163378,17415,9.381452770600058
2014-12,2014,12,116,207243,19847,10.442031541290875
2014-12,2014,12,117,118105,13773,8.575110723880055
2014-12,2014,12,118,240340,19431,12.368895064587514
2014-12,2014,12,119,186579,18421,10.128603224580642
2014-12,2014,12,120,203623,17635,11.546526793308761
2014-12,2014,12,121,140195,14661,9.562444580860786
2014-12,2014,12,122,194890,21198,9.193791867157278
2014-12,2014,12,123,262147,26985,9.714545117657957
2014-12,2014,12,124,131261,14550,9.021374570446735
2014-12,2014,12,125,339120,42324,8.012475191380776
2014-12,2014,12,126,161652,14646,11.03727980335928
2014-12,2014,12,128,269553,19062,14.140856153604028
2014-12,2014,12,130,147363,15075,9.775323383084578
2014-12,2014,12,131,135148,13674,9.883574667251718
2014-12,2014,12,133,193830,20209,9.591271215794944
2014-12,2014,12,134,131483,13291,9.892634113309759
2014-12,2014,12,135,184301,15516,11.878125805620005
2014-12,2014,12,138,254482,21443,11.867835657324068
2014-12,2014,12,140,232496,27405,8.48370735267287
2014-12,2014,12,141,173398,17719,9.785992437496473
2014-12,2014,12,142,135428,16127,8.397594096856205
2014-12,2014,12,143,193737,16504,11.738790596219099
2014-12,2014,12,146,253670,21028,12.063439223891953
2014-12,2014,12,147,259227,25596,10.127637130801688
2014-12,2014,12,148,248791,22773,10.924823255609713
2014-12,2014,12,150,289299,25926,11.158643832446193
2014-12,2014,12,151,212261,18473,11.490337248957939
2014-12,2014,12,152,155759,16567,9.401762539989136
2014-12,2014,12,153,215921,18346,11.7693775209855
2014-12,2014,12,154,292168,22472,13.001423994304023
2014-12,2014,12,156,224550,19718,11.388071812557055
2014-12,2014,12,157,294619,28378,10.38195080696314
2014-12,2014,12,158,233883,14117,16.567471842459447
2014-12,2014,12,160,181699,16091,11.291964452178236
2014-12,2014,12,161,218581,22806,9.584363763921775
2014-12,2014,12,162,249277,16612,15.005839152419938
2014-12,2014,12,163,183552,21011,8.735995430964733
2014-12,2014,12,166,195936,25910,7.562176765727519
2014-12,2014,12,167,321547,32214,9.98159185447321
2014-12,2014,12,168,239528,21022,11.3941585006184
2014-12,2014,12,169,176837,16058,11.012392576908706
2014-12,2014,12,170,150876,15752,9.578212290502794
2014-12,2014,12,171,252722,24355,10.376596181482242
2014-12,2014,12,173,217400,25649,8.475963975203712
2014-12,2014,12,175,169536,18854,8.992044128566882
2014-12,2014,12,176,158370,17447,9.077205250186278
2014-12,2014,12,177,110700,12004,9.221926024658448
2014-12,2014,12,178,322243,27030,11.921679615242324
2014-12,2014,12,179,233453,28222,8.272021826943519
2014-12,2014,12,180,204906,22336,9.173800143266476
2014-12,2014,12,182,169354,12302,13.766379450495855
2014-12,2014,12,184,190557,16051,11.871970593732478
2014-12,2014,12,185,229664,16369,14.030423361231597
2014-12,2014,12,187,203952,22031,9.257500794335256
2014-12,2014,12,188,153183,12728,12.035119421747329
2014-12,2014,12,189,249980,22979,10.878628312807345
2014-12,2014,12,193,160937,21194,7.593517033122582
2014-12,2014,12,194,156097,12324,12.666098669263226
2014-12,2014,12,195,305951,35062,8.72599965774913
2014-12,2014,12,196,161702,19551,8.270778988287043
2014-12,2014,12,197,217759,25340,8.593488555643251
2014-12,2014,12,198,93469,9694,9.641943470187744
2014-12,2014,12,199,254741,18433,13.819833993381435
2014-12,2014,12,200,211551,24984,8.467459173871278
2014-12,2014,12,201,168992,13131,12.86969766202117
2014-12,2014,12,202,197147,15467,12.746298571151485
2014-12,2014,12,203,243669,28866,8.441384327582623
2014-12,2014,12,205,175085,22179,7.894179178502187
2014-12,2014,12,206,238491,23328,10.22337962962963
2014-12,2014,12,207,346905,37830,9.170103092783505
2014-12,2014,12,208,85402,11370,7.511169744942832
2014-12,2014,12,209,190043,17244,11.020818835536998
2014-12,2014,12,210,98762,9191,10.745511913828745
2014-12,2014,12,211,371720,38854,9.56709733875534
2014-12,2014,12,212,151877,12631,12.024146940068086
2014-12,2014,12,213,248767,18660,13.331564844587353
2014-12,2014,12,214,278745,20026,13.919155098372116
2014-12,2014,12,216,197618,23724,8.329876917889058
2014-12,2014,12,217,142184,18076,7.865899535295419
2014-12,2014,12,219,89432,10973,8.150186822199945
2014-12,2014,12,220,131949,16669,7.915831783550303
2014-12,2014,12,221,198159,17039,11.629731791771817
2014-12,2014,12,222,139784,14630,9.554613807245387
2014-12,2014,12,223,218711,20228,10.81228989519478
2014-12,2014,12,224,216204,14244,15.17860151642797
2014-12,2014,12,225,164102,15594,10.523406438373733
2014-12,2014,12,226,194322,17948,10.826944506351683
2014-12,2014,12,227,183521,15953,11.5038550742807
2014-12,2014,12,228,240672,17180,14.00884749708964
2014-12,2014,12,229,280766,21616,12.98880458919319
2014-12,2014,12,230,240944,26597,9.05906681204647
2014-12,2014,12,232,109995,8665,12.694171956145412
2014-12,2014,12,233,276946,28121,9.848369545890971
2014-12,2014,12,234,340351,29529,11.52599139828643
2014-12,2014,12,235,189471,14814,12.789995949777238
2014-12,2014,12,236,215102,24419,8.808796429010197
2014-12,2014,12,237,127008,15526,8.18034265103697
2014-12,2014,12,238,209893,29082,7.217282167663847
2014-12,2014,12,239,158337,13493,11.734751352553175
2014-12,2014,12,240,145494,13032,11.164364640883978
2014-12,2014,12,241,202978,19702,10.30240584712212
2014-12,2014,12,242,127735,10805,11.821841739935214
2014-12,2014,12,244,164228,15331,10.712151849194443
2014-12,2014,12,245,238109,26092,9.125747355511267
2014-12,2014,12,246,214585,26480,8.103663141993957
2014-12,2014,12,247,286068,20619,13.873999709006256
2014-12,2014,12,248,317981,35976,8.838698020902823
2014-12,2014,12,249,181673,16484,11.021172045619995
2014-12,2014,12,250,247323,18596,13.299795654979565
2014-12,2014,12,251,599259,75083,7.981287375304663
2014-12,2014,12,252,300759,21850,13.764713958810068
2014-12,2014,12,253,162289,18283,8.876497292566865
2014-12,2014,12,254,93097,7334,12.693891464412326
2014-12,2014,12,255,189107,18123,10.434641063841527
2014-12,2014,12,256,286387,33437,8.564972934174717
2014-12,2014,12,257,146205,16169,9.042303172737956
2014-12,2014,12,259,404611,73733,5.4875157663461405
2014-12,2014,12,260,166483,21765,7.649115552492534
2014-12,2014,12,261,402705,27320,14.740300146412885
2014-12,2014,12,262,751615,112994,6.651813370621449
2014-12,2014,12,264,183143,23693,7.729835816485882
2014-12,2014,12,265,149659,14133,10.589329937026816
2014-12,2014,12,266,131079,14926,8.781924159185314
2014-12,2014,12,267,348345,39737,8.766263180411203
2014-12,2014,12,268,151658,16745,9.056912511197373
2014-12,2014,12,269,293034,34856,8.40698875372963
2014-12,2014,12,270,260437,31620,8.236464263124605
2014-12,2014,12,271,259155,22530,11.50266311584554
2014-12,2014,12,272,196592,18041,10.896956931433955
2014-12,2014,12,273,220676,19639,11.236621009216355
2014-12,2014,12,274,145449,31539,4.611718824312756
2014-12,2014,12,276,121682,14541,8.368200261330033
2014-12,2014,12,278,224165,22629,9.906093950240841
2014-12,2014,12,280,192968,14763,13.07105601842444
2014-12,2014,12,281,191775,16305,11.761729530818767
2014-12,2014,12,282,112657,15149,7.436596475014852
2014-12,2014,12,285,156334,13324,11.73326328429901
2014-12,2014,12,286,154676,12356,12.518290708967303
2014-12,2014,12,289,188106,15601,12.057304018973143
2014-12,2014,12,290,208750,19252,10.843029295657594
2014-12,2014,12,291,270850,25630,10.567694108466641
2014-12,2014,12,292,165522,19293,8.579381122686986
2014-12,2014,12,293,198610,23775,8.35373291272345
2014-12,2014,12,294,166723,20639,8.078056107369543
2014-12,2014,12,295,158691,18289,8.676854940127946
2014-12,2014,12,296,219236,21716,10.095597715969792
2014-12,2014,12,297,216451,21029,10.292976365970802
2014-12,2014,12,299,172808,16776,10.300906056270863
2014-12,2014,12,300,219556,25388,8.64802268788404
2014-12,2014,12,301,176030,17159,10.258756337781922
2014-12,2014,12,302,121047,9837,12.305275998780116
2014-12,2014,12,303,175029,18486,9.468192145407336
2014-12,2014,12,304,214560,28551,7.514973205842177
2014-12,2014,12,305,188101,16132,11.660116538556906
2014-12,2014,12,307,87826,8713,10.079880638126937
2014-12,2014,12,308,275668,27187,10.139699120903373
2014-12,2014,12,309,197247,16110,12.243761638733705
2014-12,2014,12,310,300212,23201,12.939614671781388
2014-12,2014,12,311,194759,21086,9.236412785734611
2014-12,2014,12,312,176155,15696,11.222923037716615
2014-12,2014,12,313,222264,19248,11.547381546134662
2014-12,2014,12,314,151061,15899,9.501289389269765
2014-12,2014,12,315,133185,13016,10.23240626920713
2014-12,2014,12,316,289134,25373,11.395341504749142
2014-12,2014,12,318,263189,20346,12.935663029588126
2014-12,2014,12,319,256211,25177,10.176391150653375
2014-12,2014,12,320,494782,61755,8.01201522143956
2014-12,2014,12,321,193923,17373,11.162320842686928
2014-12,2014,12,322,164591,16181,10.171868240529015
2014-12,2014,12,323,240382,18499,12.99432401751446
2014-12,2014,12,324,168539,19378,8.69744039632573
2014-12,2014,12,325,186694,17484,10.677991306337223
2014-12,2014,12,326,160709,12525,12.831057884231537
2014-12,2014,12,327,263579,27371,9.629863724379819
2014-12,2014,12,328,127886,13826,9.249674526254882
2014-12,2014,12,329,206456,17424,11.848943985307622
2014-12,2014,12,330,132329,13148,10.06457255856404
2014-12,2014,12,331,159998,19479,8.21387134863186
2014-12,2014,12,332,114751,13953,8.224109510499535
2014-12,2014,12,333,275034,32924,8.353602235451342
2014-12,2014,12,334,164393,16318,10.074335090084569
2014-12,2014,12,335,473905,75974,6.237726064179851
2014-12,2014,12,336,402843,53309,7.556754019021178
2014-12,2014,12,337,160016,11212,14.271851587584731
2014-12,2014,12,338,199299,16699,11.934786514162525
2014-12,2014,12,339,147248,17956,8.200490086879038
2014-12,2014,12,340,204537,20787,9.839659402511185
2014-12,2014,12,341,164538,21134,7.785464180940664
2014-12,2014,12,343,233357,20875,11.178778443113773
2014-12,2014,12,344,247027,30149,8.193538757504395
2014-12,2014,12,346,220862,18498,11.939777273218727
2014-12,2014,12,347,155532,11387,13.658733643628699
2014-12,2014,12,349,236961,23252,10.190994323068983
2014-12,2014,12,350,217241,15774,13.772093318118422
2014-12,2014,12,351,185143,14771,12.534222462934128
2014-12,2014,12,352,215902,18917,11.413120473648041
2014-12,2014,12,353,208554,47395,4.400337588353202
2014-12,2014,12,354,256432,20170,12.713534952900346
2014-12,2014,12,355,300806,31419,9.574015722970177
2014-12,2014,12,356,184782,13068,14.140036730945821
2014-12,2014,12,357,227675,27551,8.263765380566948
2014-12,2014,12,358,306479,30986,9.890886206673981
2014-12,2014,12,359,207201,17174,12.064807266798649
2014-12,2014,12,360,212066,21465,9.879617982762637
2014-12,2014,12,361,190344,17688,10.761194029850746
2014-12,2014,12,362,291371,35330,8.247127087461081
2014-12,2014,12,363,190014,23004,8.260041731872718
2014-12,2014,12,364,137367,15050,9.127375415282392
2014-12,2014,12,366,206322,17299,11.926816578993005
2014-12,2014,12,367,153007,15195,10.06956235603817
2014-12,2014,12,368,282486,19712,14.330661525974026
2014-12,2014,12,369,190625,15490,12.306326662362816
2014-12,2014,12,370,221823,17628,12.58356024506467
2014-12,2014,12,371,221288,15823,13.985211401124944
2014-12,2014,12,372,274945,21630,12.711280628756358
2014-12,2014,12,373,152989,9571,15.984641103332985
2014-12,2014,12,374,196795,21989,8.949702123789168
2014-12,2014,12,375,307136,22404,13.708980539189431
2014-12,2014,12,376,250372,26314,9.514783005244357
2014-12,2014,12,377,276760,30944,8.943898655635987
2014-12,2014,12,378,236422,35228,6.711195639831952
2014-12,2014,12,379,110453,12339,8.951535780857444
2014-12,2014,12,380,408541,36778,11.108298439284354
2014-12,2014,12,381,266460,26130,10.19747416762342
2014-12,2014,12,382,273201,19801,13.797333468006666
2014-12,2014,12,383,479660,57007,8.414054414370165
2014-12,2014,12,384,323933,31466,10.294699040233903
2014-12,2014,12,386,217367,16968,12.810407826496935
2014-12,2014,12,387,285392,33337,8.560818309985901
2014-12,2014,12,388,306697,30364,10.100678434988803
2014-12,2014,12,389,317668,35777,8.87911227883836
2014-12,2014,12,390,330208,28355,11.64549462175983
2014-12,2014,12,391,160744,17948,8.95609538667261
2014-12,2014,12,392,224521,20492,10.956519617411672
2014-12,2014,12,393,172113,16289,10.566210325986862
2014-12,2014,12,394,263237,20133,13.074901902349376
2014-12,2014,12,395,126281,15071,8.379072390684096
2014-12,2014,12,396,342500,30973,11.058018273980563
2014-12,2014,12,397,185671,22765,8.155985064792445
2014-12,2014,12,398,188701,19113,9.872913723643594
2014-12,2014,12,400,283355,35235,8.041861785156804
2014-12,2014,12,401,236776,19082,12.40834294099151
2014-12,2014,12,402,214150,20072,10.669091271422877
2014-12,2014,12,403,219268,20949,10.466752589622416
2014-12,2014,12,404,147033,16108,9.127948845294263
2014-12,2014,12,405,129977,13355,9.732459752901535
2014-12,2014,12,406,211677,15230,13.898686802363756
2014-12,2014,12,408,131738,12500,10.53904
2014-12,2014,12,409,154708,14514,10.6592255753066
2014-12,2014,12,410,189716,22399,8.469842403678737
2014-12,2014,12,411,277072,20153,13.748424552175855
2014-12,2014,12,414,210618,14435,14.590786283339106
2014-12,2014,12,415,197272,15483,12.741200025834786
2014-12,2014,12,416,335877,39618,8.477888838406784
2014-12,2014,12,417,194498,18879,10.30234652259124
2014-12,2014,12,418,160729,15819,10.160503192363613
2014-12,2014,12,419,164874,23860,6.910058675607711
2014-12,2014,12,421,334265,32979,10.13569241032172
2014-12,2014,12,422,151985,13933,10.90827531759133
2014-12,2014,12,423,358957,55069,6.518313388657866
2014-12,2014,12,424,212971,21555,9.880352586406866
2014-12,2014,12,425,100829,12250,8.230938775510204
2014-12,2014,12,426,145310,16853,8.622203761941494
2014-12,2014,12,431,291384,28345,10.279908273064033
2014-12,2014,12,432,311251,40252,7.732559872801351
2014-12,2014,12,433,178167,18152,9.815282062582636
2014-12,2014,12,435,85094,9757,8.721328277134365
2014-12,2014,12,436,164843,17014,9.688668155636535
2014-12,2014,12,437,280160,24869,11.265430857694318
2014-12,2014,12,438,170876,15909,10.740838519077252
2014-12,2014,12,439,227259,25227,9.008562254727078
2014-12,2014,12,440,154835,16443,9.416469014170163
2014-12,2014,12,441,191935,19794,9.69662523997171
2014-12,2014,12,442,138769,13939,9.955448740942678
2014-12,2014,12,443,175755,14710,11.947994561522775
2014-12,2014,12,444,428429,45241,9.469927720430583
2014-12,2014,12,445,258266,37498,6.887460664568777
2014-12,2014,12,446,138808,16565,8.379595532749773
2014-12,2014,12,447,156191,16931,9.225149134723289
2014-12,2014,12,448,255368,20774,12.292673534225473
2014-12,2014,12,449,361802,46087,7.8504133486666525
2014-12,2014,12,450,276335,33187,8.326603790640913
2014-12,2014,12,451,160454,12651,12.683108054699233
2014-12,2014,12,452,154682,12524,12.350846374960076
2014-12,2014,12,453,213916,22172,9.648024535450118
2014-12,2014,12,454,186869,19670,9.500203355363498
2014-12,2014,12,455,238749,13558,17.609455671928014
2014-12,2014,12,456,189196,25984,7.28125
2014-12,2014,12,458,214508,19307,11.110374475578805
2014-12,2014,12,459,298011,33811,8.814025021442726
2014-12,2014,12,460,121439,9597,12.653850161508805
2014-12,2014,12,461,153186,13872,11.042820069204152
2014-12,2014,12,462,159947,17240,9.277668213457076
2014-12,2014,12,463,170338,24966,6.822799006649043
2014-12,2014,12,464,367651,44293,8.300431219380037
2014-12,2014,12,465,250000,18402,13.585479839147919
2014-12,2014,12,466,233297,21104,11.054634192570129
2014-12,2014,12,467,411131,46843,8.776786286104647
2014-12,2014,12,468,250902,25994,9.652304377933369
2014-12,2014,12,469,388820,46460,8.368919500645717
2014-12,2014,12,470,384837,48626,7.914222843746144
2014-12,2014,12,472,158063,19092,8.279017389482506
2014-12,2014,12,473,113596,14327,7.928805751378516
2014-12,2014,12,474,229683,20527,11.189311638330004
2014-12,2014,12,475,185480,27462,6.754060155851723
2014-12,2014,12,476,179171,18066,9.917579984501273
2014-12,2014,12,478,204904,19279,10.628352092950879
2014-12,2014,12,479,367479,39702,9.255931691098684
2014-12,2014,12,480,148257,17155,8.642203439230546
2014-12,2014,12,481,174601,15125,11.54386776859504
2014-12,2014,12,482,292099,28949,10.090124011192096
2014-12,2014,12,483,157890,18437,8.563757661224711
2014-12,2014,12,484,261798,22887,11.438720671123345
2014-12,2014,12,486,131888,14735,8.950661689854089
2014-12,2014,12,487,232808,20586,11.30904498202662
2014-12,2014,12,488,115523,11103,10.404665405746195
2014-12,2014,12,489,226950,18385,12.344302420451456
2014-12,2014,12,491,214344,15125,14.171504132231405
2014-12,2014,12,493,259313,23740,10.923041280539174
2014-12,2014,12,494,270100,35233,7.666108477847472
2014-12,2014,12,495,157542,11105,14.186582620441243
2014-12,2014,12,496,233835,22446,10.417669072440525
2014-12,2014,12,497,274966,30811,8.924280289506994
2014-12,2014,12,499,165318,22247,7.431024407785319
2014-12,2014,12,502,320383,43127,7.428826489206298
2014-12,2014,12,503,207824,13248,15.68719806763285
